TREC topic	PMID reference document	PMID to be assessed
121	11943588	10962436
121	11943588	11278247
121	11943588	11573085
121	11943588	11712297
121	11943588	11790560
121	11943588	11925436
121	11943588	12832489
121	11943588	12832489
121	11943588	12832489
121	11943588	12887909
121	11943588	12890688
121	12431996	9798686
121	12431996	9798686
121	12431996	9798686
121	12431996	9832560
121	12431996	10918303
121	12431996	11156388
121	12431996	11250682
121	12431996	11257228
121	12431996	11526114
121	12431996	11773071
121	12431996	11925436
121	12431996	11943588
121	12431996	12041486
121	12431996	12154023
121	12431996	12183411
121	12431996	12183411
121	12431996	12431996
121	12431996	12732733
121	12431996	14550946
121	12431996	14560035
121	12832489	7844566
121	12832489	8080686
121	12832489	8588979
121	12832489	9645467
121	12832489	9832560
121	12832489	10074913
121	12832489	10963625
121	12832489	11278247
121	12832489	11504724
121	12832489	11526114
121	12832489	11573085
121	12832489	11712297
121	12832489	11779501
121	12832489	11790560
121	12832489	11943588
121	12832489	12215246
121	12832489	12431996
121	12832489	12640109
121	12832489	12832489
121	12832489	12887909
121	14560035	7564468
121	14560035	7997258
121	14560035	8944023
121	14560035	9342365
121	14560035	9425226
121	14560035	9798686
121	14560035	9832560
121	14560035	10995872
121	14560035	11777551
121	14560035	11785521
121	14560035	11785524
121	14560035	11799687
121	14560035	11925436
121	14560035	11943588
121	14560035	12154023
121	14560035	12470655
121	14560035	12732733
121	14560035	12887909
121	14560035	14550570
121	14560035	14560035
122	7887918	7564468
122	7887918	7623895
122	7887918	7887918
122	7887918	8033082
122	7887918	8033083
122	7887918	8242605
122	7887918	8636161
122	7887918	9266414
122	7887918	10694935
122	7887918	10731146
122	7887918	10731146
122	7887918	10903136
122	7887918	11237529
122	7887918	11244719
122	7887918	11248549
122	7887918	11584281
122	7887918	11731323
122	7887918	11752272
122	7887918	12058019
122	7887918	12589682
122	8033082	7953530
122	8033082	9533689
122	8033082	9576568
122	8033082	9801792
122	8033082	10545698
122	8033082	10731146
122	8033082	10773885
122	8033082	11125204
122	8033082	11145293
122	8033082	11244719
122	8033082	11584277
122	8033082	11606402
122	8033082	11689433
122	8033082	11731323
122	8033082	12110608
122	8033082	12210511
122	8033082	12210511
122	8033082	12372335
122	8033082	12372335
122	8033082	12388762
122	8033083	7749328
122	8033083	8033082
122	8033083	8034742
122	8033083	8955143
122	8033083	9139873
122	8033083	10077062
122	8033083	10445562
122	8033083	10731146
122	8033083	11069094
122	8033083	11099951
122	8033083	11157977
122	8033083	11237529
122	8033083	11237529
122	8033083	11244719
122	8033083	11257105
122	8033083	11257105
122	8033083	11564752
122	8033083	11689433
122	8033083	11912492
122	8033083	12504226
122	9654054	7887918
122	9654054	8608492
122	9654054	8806074
122	9654054	8978821
122	9654054	9296069
122	9654054	9330872
122	9654054	9382065
122	9654054	9751876
122	9654054	9919881
122	9654054	10077062
122	9654054	10731146
122	9654054	11099951
122	9654054	11137023
122	9654054	11237529
122	9654054	11248549
122	9654054	11345521
122	9654054	11470413
122	9654054	12372335
122	9654054	12388762
122	9654054	12871644
122	10731146	7557972
122	10731146	7613464
122	10731146	7613464
122	10731146	7749328
122	10731146	7887918
122	10731146	7989744
122	10731146	8031298
122	10731146	8033082
122	10731146	8167016
122	10731146	9654054
122	10731146	10021369
122	10731146	10744763
122	10731146	11099951
122	10731146	11248549
122	10731146	11564752
122	10731146	11691822
122	10731146	11912492
122	10731146	11912492
122	10731146	12058019
122	10731146	12444111
122	10899006	7564468
122	10899006	7747022
122	10899006	7887918
122	10899006	8920656
122	10899006	9276697
122	10899006	10232926
122	10899006	10545404
122	10899006	10694935
122	10899006	10773885
122	10899006	10980114
122	10899006	11123310
122	10899006	11257105
122	10899006	11514192
122	10899006	11564752
122	10899006	12058019
122	10899006	12372335
122	10899006	12372335
122	10899006	12388762
122	10899006	12388762
122	10899006	12589682
122	11166179	7806582
122	11166179	8033083
122	11166179	8033083
122	11166179	9330872
122	11166179	9654054
122	11166179	9751876
122	11166179	10491393
122	11166179	10572041
122	11166179	10662776
122	11166179	10731146
122	11166179	11036617
122	11166179	11099951
122	11166179	11248549
122	11166179	11470413
122	11166179	11514192
122	11166179	11564752
122	11166179	11584277
122	11166179	11584281
122	11166179	11882996
122	11166179	12388762
122	11237529	7864589
122	11237529	7887918
122	11237529	10662776
122	11237529	10662776
122	11237529	10662776
122	11237529	10731146
122	11237529	11131838
122	11237529	11244719
122	11237529	11283619
122	11237529	11283619
122	11237529	11470413
122	11237529	11535533
122	11237529	11689433
122	11237529	11694335
122	11237529	12388762
122	11237529	12388762
122	11237529	12589682
122	11237529	12589682
122	11237529	12589682
122	11237529	12628248
122	11470413	7887918
122	11470413	8033083
122	11470413	8049523
122	11470413	8125478
122	11470413	9207294
122	11470413	9330598
122	11470413	9341879
122	11470413	9341879
122	11470413	10491394
122	11470413	10572041
122	11470413	10731146
122	11470413	11069094
122	11470413	11244719
122	11470413	11564752
122	11470413	11731323
122	11470413	11912492
122	11470413	11912492
122	11470413	11912492
122	11470413	12198717
122	11470413	12504226
122	11514192	7577941
122	11514192	8167016
122	11514192	9751876
122	11514192	10051640
122	11514192	10077062
122	11514192	10665844
122	11514192	10674823
122	11514192	10722668
122	11514192	11036617
122	11514192	11099951
122	11514192	11584277
122	11514192	11808944
122	11514192	12045208
122	11514192	12058019
122	11514192	12058019
122	11514192	12210511
122	11514192	12372335
122	11514192	12504226
122	11514192	12504226
122	11514192	12907606
122	11564752	7564468
122	11564752	7953530
122	11564752	7962323
122	11564752	8167016
122	11564752	8248216
122	11564752	9404855
122	11564752	9751876
122	11564752	10077062
122	11564752	10077062
122	11564752	10491393
122	11564752	11125204
122	11564752	11166179
122	11564752	11237529
122	11564752	11248549
122	11564752	11514192
122	11564752	11584277
122	11564752	11584277
122	11564752	12058346
122	11564752	12372335
122	11564752	12504226
122	11584277	8033083
122	11584277	8033083
122	11584277	8033083
122	11584277	8920656
122	11584277	9311916
122	11584277	9330872
122	11584277	9717251
122	11584277	9724749
122	11584277	10414869
122	11584277	10524632
122	11584277	10963677
122	11584277	11099951
122	11584277	11099951
122	11584277	11123310
122	11584277	11470413
122	11584277	11564752
122	11584277	11584277
122	11584277	11689433
122	11584277	12120230
122	11584277	12198717
122	11689433	8806074
122	11689433	9296069
122	11689433	9341879
122	11689433	9654054
122	11689433	9654054
122	11689433	9654054
122	11689433	9724749
122	11689433	9724749
122	11689433	9951419
122	11689433	10694935
122	11689433	10731146
122	11689433	10899006
122	11689433	11125204
122	11689433	11137023
122	11689433	11237529
122	11689433	11248549
122	11689433	11470413
122	11689433	11731323
122	11689433	11808944
122	11689433	11912492
122	11912492	7987441
122	11912492	8012355
122	11912492	8020934
122	11912492	8033083
122	11912492	8194700
122	11912492	9092316
122	11912492	9341879
122	11912492	9341879
122	11912492	9430714
122	11912492	10731146
122	11912492	10869122
122	11912492	11036617
122	11912492	11123310
122	11912492	11470413
122	11912492	11514192
122	11912492	11584281
122	11912492	11689433
122	11912492	12198717
122	11912492	12372335
122	11912492	12589682
122	12058019	7796392
122	12058019	7887918
122	12058019	9724749
122	12058019	9731892
122	12058019	10077062
122	12058019	10480945
122	12058019	10662776
122	12058019	10662776
122	12058019	10731146
122	12058019	11125204
122	12058019	11131838
122	12058019	11564752
122	12058019	11564752
122	12058019	11584277
122	12058019	12058019
122	12058019	12198717
122	12058019	12504226
122	12058019	12504226
122	12058019	12589682
122	12058019	12942085
122	12372335	7887918
122	12372335	8033082
122	12372335	8033083
122	12372335	8182459
122	12372335	9330598
122	12372335	9330872
122	12372335	9330872
122	12372335	9732165
122	12372335	10731146
122	12372335	11123310
122	12372335	11131838
122	12372335	11157977
122	12372335	11257105
122	12372335	11470413
122	12372335	11470413
122	12372335	11691822
122	12372335	11698443
122	12372335	11950877
122	12372335	12388762
122	12372335	12589682
122	12388762	7564468
122	12388762	7749328
122	12388762	8031298
122	12388762	8033083
122	12388762	8033083
122	12388762	8033083
122	12388762	9341879
122	12388762	10851428
122	12388762	11052523
122	12388762	11166179
122	12388762	11166179
122	12388762	11283619
122	12388762	11514192
122	12388762	11564752
122	12388762	11584281
122	12388762	11943771
122	12388762	12058019
122	12388762	12120230
122	12388762	12388762
122	12388762	12598901
122	12504226	8031298
122	12504226	8033083
122	12504226	9341879
122	12504226	9341879
122	12504226	10692769
122	12504226	10731146
122	12504226	10731146
122	12504226	11036617
122	12504226	11076862
122	12504226	11099951
122	12504226	11125204
122	12504226	11160183
122	12504226	11237529
122	12504226	11248549
122	12504226	11689125
122	12504226	11983341
122	12504226	12210511
122	12504226	12210511
122	12504226	12589682
122	12504226	12589682
122	12589682	7887918
122	12589682	8033083
122	12589682	8090754
122	12589682	9504909
122	12589682	9754306
122	12589682	10491393
122	12589682	10731146
122	12589682	11157977
122	12589682	11208096
122	12589682	11584281
122	12589682	11792550
122	12589682	12058019
122	12589682	12058019
122	12589682	12372335
122	12589682	12388762
122	12589682	12388762
122	12589682	12388762
122	12589682	12598901
122	12589682	12598901
122	12589682	12598901
128	7494864	7535398
128	7494864	7568165
128	7494864	7898776
128	7494864	7898776
128	7494864	7907132
128	7494864	8730588
128	7494864	8730588
128	7494864	8730588
128	7494864	8801474
128	7494864	8822545
128	7494864	9242288
128	7494864	9310450
128	7494864	9862934
128	7494864	10381800
128	7494864	10514831
128	7494864	11067972
128	7494864	12367604
128	7494864	12415111
128	7494864	12415111
128	7494864	12582069
128	7535398	7757408
128	7535398	7820683
128	7535398	7820683
128	7535398	7820683
128	7535398	7931577
128	7535398	7931577
128	7535398	7931577
128	7535398	8035237
128	7535398	8822545
128	7535398	8930365
128	7535398	9353566
128	7535398	9437016
128	7535398	9466452
128	7535398	9844003
128	7535398	10369475
128	7535398	10369475
128	7535398	10398296
128	7535398	12059965
128	7535398	12368804
128	7535398	12415111
128	7536844	7494864
128	7536844	7535398
128	7536844	7743171
128	7536844	7991629
128	7536844	8727397
128	7536844	8730588
128	7536844	8846076
128	7536844	8871228
128	7536844	8930365
128	7536844	8974333
128	7536844	9862934
128	7536844	10338288
128	7536844	10369475
128	7536844	10762309
128	7536844	12059965
128	7536844	12081656
128	7536844	12367619
128	7536844	12827191
128	7536844	12838869
128	7536844	14556004
128	7562607	7562607
128	7562607	8012282
128	7562607	8730588
128	7562607	8822545
128	7562607	8917576
128	7562607	8917576
128	7562607	9242288
128	7562607	9744963
128	7562607	9769665
128	7562607	9929643
128	7562607	10064815
128	7562607	10575119
128	7562607	10774734
128	7562607	10774734
128	7562607	10938255
128	7562607	12081656
128	7562607	12130700
128	7562607	12358754
128	7562607	12367619
128	7562607	12415111
128	7754689	7754689
128	7754689	7906056
128	7754689	7907138
128	7754689	7910202
128	7754689	7910202
128	7754689	8532848
128	7754689	8592185
128	7754689	8846076
128	7754689	9003241
128	7754689	10064815
128	7754689	10195216
128	7754689	10536021
128	7754689	10536021
128	7754689	10601472
128	7754689	11067972
128	7754689	12059965
128	7754689	12548707
128	7754689	12582069
128	7754689	12582069
128	7754689	12752776
128	7910202	7535398
128	7910202	8714661
128	7910202	8822545
128	7910202	8822545
128	7910202	8846076
128	7910202	8871228
128	7910202	8871228
128	7910202	8911914
128	7910202	9108119
128	7910202	9242288
128	7910202	9844003
128	7910202	10072027
128	7910202	10369475
128	7910202	10369475
128	7910202	10536021
128	7910202	11067972
128	7910202	11549712
128	7910202	11777551
128	7910202	12562906
128	7910202	12761279
128	8730588	7494864
128	8730588	7568165
128	8730588	7757408
128	8730588	7757408
128	8730588	8730588
128	8730588	8801474
128	8730588	8825201
128	8730588	9161988
128	8730588	9604220
128	8730588	9862934
128	8730588	10369475
128	8730588	10371465
128	8730588	10581463
128	8730588	11067972
128	8730588	11277592
128	8730588	11337194
128	8730588	12115687
128	8730588	12464083
128	8730588	12600990
128	8730588	12761279
128	8822545	7494864
128	8822545	7568165
128	8822545	7768279
128	8822545	7844566
128	8822545	7898776
128	8822545	7907138
128	8822545	7910202
128	8822545	8159245
128	8822545	8532848
128	8822545	8822545
128	8822545	9547222
128	8822545	10196584
128	8822545	10369475
128	8822545	10536021
128	8822545	10762309
128	8822545	10774734
128	8822545	12081656
128	8822545	12438512
128	8822545	12925013
128	8822545	14500742
128	8930365	7536844
128	8930365	7775967
128	8930365	7907132
128	8930365	7910202
128	8930365	7964997
128	8930365	8182474
128	8930365	8274277
128	8930365	8727395
128	8930365	8801474
128	8930365	8837380
128	8930365	8890453
128	8930365	9501984
128	8930365	9744963
128	8930365	10196584
128	8930365	10196584
128	8930365	10338288
128	8930365	12081656
128	8930365	12115687
128	8930365	12582069
128	8930365	12582069
128	9242288	7494864
128	9242288	7562607
128	9242288	7959412
128	9242288	8730588
128	9242288	8801474
128	9242288	8822545
128	9242288	8917576
128	9242288	8930365
128	9242288	9138672
128	9242288	9184984
128	9242288	9242288
128	9242288	9756866
128	9242288	9769665
128	9242288	9886649
128	9242288	10338288
128	9242288	11125035
128	9242288	11465598
128	9242288	11549712
128	9242288	12115687
128	9242288	12810098
128	9744963	7472344
128	9744963	7494864
128	9744963	7535398
128	9744963	7542462
128	9744963	7562607
128	9744963	7757408
128	9744963	7910202
128	9744963	8730588
128	9744963	8822545
128	9744963	8846076
128	9744963	9242288
128	9744963	9666119
128	9744963	10064815
128	9744963	10371465
128	9744963	10604925
128	9744963	11050117
128	9744963	12081656
128	9744963	12358754
128	9744963	12428274
128	9744963	12548707
128	9844003	7536844
128	9844003	7638623
128	9844003	7754689
128	9844003	7754689
128	9844003	7754689
128	9844003	7775967
128	9844003	7991629
128	9844003	8532848
128	9844003	8768713
128	9844003	8822545
128	9844003	8974333
128	9844003	9593833
128	9844003	9804351
128	9844003	9927703
128	9844003	10369475
128	9844003	11067972
128	9844003	11369028
128	9844003	12527730
128	9844003	12562906
128	9844003	12742643
128	9862934	7536844
128	9862934	7562607
128	9862934	7839607
128	9862934	8138953
128	9862934	8730588
128	9862934	8730588
128	9862934	8730588
128	9862934	9242288
128	9862934	9844003
128	9862934	9862934
128	9862934	10368409
128	9862934	10774734
128	9862934	10898970
128	9862934	10925172
128	9862934	11102470
128	9862934	11369028
128	9862934	12059965
128	9862934	12193186
128	9862934	12367619
128	9862934	12415111
128	10196584	7608765
128	10196584	7623101
128	10196584	8917576
128	10196584	8930365
128	10196584	9242288
128	10196584	9242288
128	10196584	9310456
128	10196584	10064815
128	10196584	10601472
128	10196584	10854756
128	10196584	10869845
128	10196584	10869845
128	10196584	11606644
128	10196584	12358754
128	10196584	12399577
128	10196584	12415111
128	10196584	12548707
128	10196584	12548707
128	10196584	12582069
128	10196584	14627634
128	10369475	7535398
128	10369475	7542462
128	10369475	7754689
128	10369475	8730588
128	10369475	8730588
128	10369475	8930365
128	10369475	9426756
128	10369475	9451803
128	10369475	10433501
128	10369475	10514831
128	10369475	10677277
128	10369475	10937999
128	10369475	11050117
128	10369475	11067972
128	10369475	11277592
128	10369475	11553685
128	10369475	12081656
128	10369475	12661937
128	10369475	12746884
128	10369475	12925001
128	11067972	7536844
128	11067972	7568165
128	11067972	7910202
128	11067972	7931577
128	11067972	8974333
128	11067972	9242288
128	11067972	9705712
128	11067972	9744963
128	11067972	9844003
128	11067972	9862934
128	11067972	9862934
128	11067972	10371465
128	11067972	10514831
128	11067972	11067972
128	11067972	12367619
128	11067972	12582069
128	11067972	12702707
128	11067972	12761279
128	11067972	12818177
128	11067972	12818177
128	12059965	7560905
128	12059965	7906023
128	12059965	7938542
128	12059965	8800380
128	12059965	8890453
128	12059965	8930365
128	12059965	9777643
128	12059965	10064815
128	12059965	10196584
128	12059965	10369475
128	12059965	10536021
128	12059965	10677277
128	12059965	11369028
128	12059965	12059965
128	12059965	12081656
128	12059965	12370408
128	12059965	12415111
128	12059965	12562906
128	12059965	12582069
128	12059965	12761279
128	12081656	7494864
128	12081656	7536844
128	12081656	7538666
128	12081656	7907132
128	12081656	7910202
128	12081656	7910202
128	12081656	8035237
128	12081656	8730588
128	12081656	8801474
128	12081656	8846076
128	12081656	8974333
128	12081656	9844003
128	12081656	10398296
128	12081656	10660891
128	12081656	10774734
128	12081656	11050117
128	12081656	12115687
128	12081656	12548707
128	12081656	12548707
128	12081656	14636780
128	12115687	7562607
128	12115687	7757408
128	12115687	8890453
128	12115687	8974333
128	12115687	9547222
128	12115687	9547222
128	12115687	9684157
128	12115687	9744963
128	12115687	9844003
128	12115687	9862934
128	12115687	9927703
128	12115687	10196584
128	12115687	10204677
128	12115687	10371465
128	12115687	11067972
128	12115687	12059965
128	12115687	12059965
128	12115687	12115687
128	12115687	12661937
128	12115687	12661937
128	12548707	7562607
128	12548707	7775967
128	12548707	7820683
128	12548707	7820683
128	12548707	7910202
128	12548707	7964997
128	12548707	8023478
128	12548707	8182474
128	12548707	8558234
128	12548707	8730588
128	12548707	8822545
128	12548707	8846076
128	12548707	8871228
128	12548707	9744963
128	12548707	9862934
128	12548707	10369475
128	12548707	10718911
128	12548707	12163512
128	12548707	12415111
128	12548707	12482942
128	12582069	7494864
128	12582069	7535398
128	12582069	7536844
128	12582069	7536844
128	12582069	7538666
128	12582069	7562607
128	12582069	7820683
128	12582069	8917576
128	12582069	10338288
128	12582069	10371465
128	12582069	10762309
128	12582069	12115687
128	12582069	12115687
128	12582069	12193186
128	12582069	12358754
128	12582069	12415111
128	12582069	12548707
128	12582069	12582069
128	12582069	12606680
128	12582069	12661937
129	7511818	7966635
129	7511818	9036986
129	7511818	9243372
129	7511818	9782314
129	7511818	10024886
129	7511818	10024886
129	7511818	10321980
129	7511818	10329542
129	7511818	11090154
129	7511818	11211884
129	7511818	11318525
129	7511818	11318525
129	7511818	11585785
129	7511818	11739693
129	7511818	12176137
129	7511818	12225378
129	7511818	12323398
129	7511818	12323398
129	7511818	12915551
129	7511818	12915551
129	7705744	9581891
129	7705744	10319275
129	7705744	10319275
129	7705744	10321980
129	7705744	10785400
129	7705744	10864659
129	7705744	10954520
129	7705744	11090154
129	7705744	11494312
129	7705744	11585785
129	7705744	11592839
129	7705744	11602722
129	7705744	11739693
129	7705744	11745330
129	7705744	11777824
129	7705744	12184914
129	7705744	12824884
129	7705744	12824884
129	7705744	12965252
129	7705744	12965252
129	9243372	7511818
129	9243372	7705744
129	9243372	7843405
129	9243372	8290072
129	9243372	9574532
129	9243372	10024886
129	9243372	10024886
129	9243372	10329542
129	9243372	10954520
129	9243372	11090154
129	9243372	11324727
129	9243372	11355893
129	9243372	11401490
129	9243372	11592839
129	9243372	11745330
129	9243372	11991674
129	9243372	12184914
129	9243372	12680611
129	9243372	12824884
129	9243372	12915551
129	9782314	7511818
129	9782314	7511818
129	9782314	9782314
129	9782314	10559337
129	9782314	10559337
129	9782314	10860892
129	9782314	10954520
129	9782314	11256746
129	9782314	11256746
129	9782314	11318525
129	9782314	11489424
129	9782314	11739693
129	9782314	11745330
129	9782314	11745330
129	9782314	12093169
129	9782314	12323398
129	9782314	12396725
129	9782314	12794720
129	9782314	12898702
129	9782314	12915551
129	10024886	7676626
129	10024886	7705744
129	10024886	10319275
129	10024886	10321980
129	10024886	10518019
129	10024886	10559337
129	10024886	10936102
129	10024886	11090154
129	10024886	11256746
129	10024886	11355893
129	10024886	11371761
129	10024886	11739693
129	10024886	11803186
129	10024886	12176137
129	10024886	12482656
129	10024886	12663771
129	10024886	12663771
129	10024886	12680611
129	10024886	12965252
129	10024886	12965252
129	10319275	9282915
129	10319275	9345389
129	10319275	9448289
129	10319275	10329542
129	10319275	10329542
129	10319275	10378864
129	10319275	10559337
129	10319275	10954520
129	10319275	11133491
129	10319275	11152483
129	10319275	11211884
129	10319275	11256746
129	10319275	11324727
129	10319275	11371761
129	10319275	11401490
129	10319275	11585785
129	10319275	11745330
129	10319275	12663771
129	10319275	12915551
129	10319275	12965252
129	10321980	7705744
129	10321980	7705744
129	10321980	8770778
129	10321980	9637519
129	10321980	10024886
129	10321980	10319275
129	10321980	10321980
129	10321980	10996401
129	10321980	11021600
129	10321980	11090154
129	10321980	11090154
129	10321980	11211884
129	10321980	11324727
129	10321980	11355893
129	10321980	11371761
129	10321980	11739693
129	10321980	12093169
129	10321980	12176137
129	10321980	12465460
129	10321980	12915551
129	10329542	7705744
129	10329542	7705744
129	10329542	8640765
129	10329542	9243372
129	10329542	9311862
129	10329542	9782314
129	10329542	10567640
129	10329542	10756011
129	10329542	10954520
129	10329542	11256746
129	10329542	11355893
129	10329542	11371761
129	10329542	11401490
129	10329542	11741849
129	10329542	12176137
129	10329542	12176137
129	10329542	12323398
129	10329542	12323398
129	10329542	12449589
129	10329542	12872134
129	11090154	7705744
129	11090154	10319275
129	11090154	10559337
129	11090154	10636147
129	11090154	11134323
129	11090154	11258568
129	11090154	11355893
129	11090154	11401490
129	11090154	11401490
129	11090154	11401490
129	11090154	11585785
129	11090154	11585785
129	11090154	11592839
129	11090154	12093169
129	11090154	12093169
129	11090154	12176137
129	11090154	12323398
129	11090154	12396725
129	11090154	12680611
129	11090154	12824884
129	11256746	8290069
129	11256746	8637876
129	11256746	10024886
129	11256746	10319275
129	11256746	10559337
129	11256746	10559337
129	11256746	10983302
129	11256746	11211884
129	11256746	11256746
129	11256746	11355893
129	11256746	11355893
129	11256746	11371761
129	11256746	11401490
129	11256746	11401490
129	11256746	11533154
129	11256746	11745330
129	11256746	12323398
129	11256746	12396725
129	11256746	12885884
129	11256746	12951808
129	11258568	7511818
129	11258568	8894380
129	11258568	8986808
129	11258568	10321980
129	11258568	10954548
129	11258568	11090154
129	11258568	11133491
129	11258568	11197304
129	11258568	11258568
129	11258568	11324727
129	11258568	11401490
129	11258568	11739693
129	11258568	11882996
129	11258568	11940252
129	11258568	11952145
129	11258568	12184914
129	11258568	12663771
129	11258568	12680611
129	11258568	12965252
129	11258568	14556004
129	11355893	7511818
129	11355893	7705744
129	11355893	7705744
129	11355893	7705744
129	11355893	9243372
129	11355893	10848617
129	11355893	10954520
129	11355893	11023409
129	11355893	11090154
129	11355893	11211884
129	11355893	11211884
129	11355893	11256746
129	11355893	11258568
129	11355893	11324727
129	11355893	11585785
129	11355893	11672543
129	11355893	12184914
129	11355893	12396725
129	11355893	12810098
129	11355893	12965252
129	11401490	9036986
129	11401490	9243372
129	11401490	10321980
129	11401490	10321980
129	11401490	10559337
129	11401490	10954520
129	11401490	11090154
129	11401490	11090154
129	11401490	11211884
129	11401490	11298337
129	11401490	11352675
129	11401490	11371761
129	11401490	11401490
129	11401490	11585785
129	11401490	11761225
129	11401490	12163558
129	11401490	12176137
129	11401490	12176137
129	11401490	12502864
129	11401490	12680611
129	11585785	8995696
129	11585785	9454726
129	11585785	9746780
129	11585785	9782314
129	11585785	10024886
129	11585785	10954520
129	11585785	11032403
129	11585785	11049991
129	11585785	11324727
129	11585785	11355893
129	11585785	11355893
129	11585785	11401490
129	11585785	11401490
129	11585785	11672543
129	11585785	11745330
129	11585785	11745330
129	11585785	12449589
129	11585785	12482655
129	11585785	12663771
129	11585785	12680611
129	11739693	7511818
129	11739693	9243372
129	11739693	9527125
129	11739693	9748019
129	11739693	10024886
129	11739693	11032403
129	11739693	11090154
129	11739693	11133491
129	11739693	11211884
129	11739693	11256746
129	11739693	11256746
129	11739693	11318525
129	11739693	11342774
129	11739693	11739693
129	11739693	11739693
129	11739693	11892816
129	11739693	11987821
129	11739693	12093169
129	11739693	12176137
129	11739693	12915551
129	11745330	7705744
129	11745330	7705744
129	11745330	7705744
129	11745330	7705744
129	11745330	8985359
129	11745330	9036986
129	11745330	9799713
129	11745330	10319275
129	11745330	10954520
129	11745330	11090154
129	11745330	11256746
129	11745330	11324727
129	11745330	11401490
129	11745330	11401490
129	11745330	12093169
129	11745330	12184914
129	11745330	12323398
129	11745330	12449589
129	11745330	12824884
129	11745330	12824884
137	8070613	8267620
137	8070613	8267620
137	8070613	8267620
137	8070613	8290602
137	8070613	8707846
137	8070613	9108054
137	8070613	9112018
137	8070613	9690478
137	8070613	10229198
137	8070613	10229198
137	8070613	10365914
137	8070613	10926366
137	8070613	10926366
137	8070613	11102895
137	8070613	11102895
137	8070613	11121124
137	8070613	11479214
137	8070613	11888245
137	8070613	11903488
137	8070613	12783946
137	8267620	8038512
137	8267620	8070613
137	8267620	8070613
137	8267620	8166607
137	8267620	8194471
137	8267620	8537376
137	8267620	8665514
137	8267620	9003010
137	8267620	9003010
137	8267620	9108054
137	8267620	9128805
137	8267620	9589675
137	8267620	9886492
137	8267620	9886492
137	8267620	10926366
137	8267620	11102895
137	8267620	11102895
137	8267620	11475768
137	8267620	12690206
137	8267620	12776186
137	8881457	8033892
137	8881457	8070613
137	8881457	8881457
137	8881457	9112018
137	8881457	9128805
137	8881457	9457064
137	8881457	9886492
137	8881457	10359082
137	8881457	10427145
137	8881457	10427145
137	8881457	10427145
137	8881457	10521443
137	8881457	10727985
137	8881457	10840365
137	8881457	10926366
137	8881457	11102895
137	8881457	11181540
137	8881457	11423485
137	8881457	11557037
137	8881457	12776186
137	9003010	7516864
137	9003010	7559507
137	9003010	8070613
137	9003010	8267620
137	9003010	8881457
137	9003010	9255756
137	9003010	9281335
137	9003010	10427145
137	9003010	10840365
137	9003010	10886503
137	9003010	10886503
137	9003010	11102895
137	9003010	11102895
137	9003010	11262195
137	9003010	11262195
137	9003010	11423485
137	9003010	11423485
137	9003010	11888245
137	9003010	14534541
137	9003010	14534541
137	9112018	7895674
137	9112018	8070613
137	9112018	8070613
137	9112018	8267620
137	9112018	8267620
137	9112018	8881457
137	9112018	9128805
137	9112018	9600271
137	9112018	9737339
137	9112018	10791772
137	9112018	10886503
137	9112018	11121124
137	9112018	11181540
137	9112018	11559546
137	9112018	11923875
137	9112018	12643137
137	9112018	12960057
137	9112018	12960057
137	9112018	14534541
137	9112018	14560955
137	9886492	7520401
137	9886492	7530043
137	9886492	7983794
137	9886492	8070613
137	9886492	8070613
137	9886492	8665514
137	9886492	8903422
137	9886492	9003010
137	9886492	9062339
137	9886492	9112018
137	9886492	9128805
137	9886492	9815941
137	9886492	9831246
137	9886492	9886492
137	9886492	10454568
137	9886492	11102895
137	9886492	11113178
137	9886492	11181540
137	9886492	11378333
137	9886492	12438247
137	10229198	7895674
137	10229198	8070613
137	10229198	8881457
137	10229198	8881457
137	10229198	8881457
137	10229198	9003010
137	10229198	9003010
137	10229198	9108054
137	10229198	9468528
137	10229198	9761714
137	10229198	10669726
137	10229198	10840365
137	10229198	10840365
137	10229198	10886503
137	10229198	11102895
137	10229198	11121124
137	10229198	12238112
137	10229198	14534541
137	10229198	14534541
137	10229198	14534541
137	10886503	7527123
137	10886503	8194471
137	10886503	8267620
137	10886503	8881457
137	10886503	8903422
137	10886503	8965416
137	10886503	8969279
137	10886503	9108054
137	10886503	9886492
137	10886503	10207105
137	10886503	10791772
137	10886503	11102895
137	10886503	11102895
137	10886503	11102895
137	10886503	11113178
137	10886503	11181540
137	10886503	11423485
137	10886503	11423485
137	10886503	11559546
137	10886503	11888245
137	11102895	8194471
137	11102895	8248419
137	11102895	8260555
137	11102895	8665514
137	11102895	8881457
137	11102895	8881457
137	11102895	8881457
137	11102895	8883943
137	11102895	9112018
137	11102895	9235956
137	11102895	9277380
137	11102895	9886492
137	11102895	10229198
137	11102895	10427145
137	11102895	10651165
137	11102895	10912518
137	11102895	11102895
137	11102895	12624425
137	11102895	12948866
137	11102895	14534541
137	11121124	7538142
137	11121124	7559507
137	11121124	8070613
137	11121124	8275938
137	11121124	8665514
137	11121124	8881457
137	11121124	8969279
137	11121124	8969282
137	11121124	9175790
137	11121124	10229198
137	11121124	10669726
137	11121124	10886503
137	11121124	11102895
137	11121124	11121124
137	11121124	11181540
137	11121124	11181540
137	11121124	11423485
137	11121124	11479214
137	11121124	11559546
137	11121124	12774026
137	11181540	7524092
137	11181540	7906861
137	11181540	8070613
137	11181540	8242892
137	11181540	8550844
137	11181540	8631859
